Category,Subject,Icon,Episode No,Level,Episode Title,Description,Base XP,Badge
Humanités,📚 Literatura Universal,📚,2,Explorateur,Teatro Clásico y Tragedia,"Sófocles, Shakespeare",100,
Humanités,📚 Literatura Universal,📚,3,Explorateur,Novela Moderna,Del siglo XIX al realismo,100,🥉 Badge de Bronze
Humanités,📚 Literatura Universal,📚,4,Apprenti,Realismo y Naturalismo,"Tolstói, Zola, Galdós",200,
Humanités,📚 Literatura Universal,📚,5,Apprenti,Vanguardias y Modernismo,"Joyce, Kafka, Proust",200,
Humanités,📚 Literatura Universal,📚,6,Apprenti,Literaturas no Occidentales,"Autores clave de Asia, África, Latinoamérica",200,🥈 Badge d'Argent
Humanités,📚 Literatura Universal,📚,7,Connaisseur,Boom Latinoamericano,"García Márquez, Cortázar, Vargas Llosa",350,
Humanités,📚 Literatura Universal,📚,8,Connaisseur,Literatura Contemporánea,"Posmodernidad, autoficción, nuevos formatos",350,🥇 Badge d'Or
Humanités,📚 Literatura Universal,📚,9,Expert,Adaptaciones al Cine y la TV,Cómo cambian las historias,500,
Humanités,📚 Literatura Universal,📚,10,Expert,IA y Escritura del Futuro,"Modelos generativos, coautoría",500,💎 Badge de Diamant
Humanités,🎭 Historia del Teatro y Artes Escénicas,🎭,1,Explorateur,Teatro Griego y Romano,"Tragedia, comedia, anfiteatros",100,
Humanités,🎭 Historia del Teatro y Artes Escénicas,🎭,2,Explorateur,Teatro Medieval y Renacentista,"Autos, Shakespeare",100,
Humanités,🎭 Historia del Teatro y Artes Escénicas,🎭,3,Explorateur,Ópera y Ballet,"Nacimiento de la ópera, grandes compositores",100,🥉 Badge de Bronze
Humanités,🎭 Historia del Teatro y Artes Escénicas,🎭,4,Apprenti,Teatro del Siglo XIX,"Realismo, melodrama",200,
Humanités,🎭 Historia del Teatro y Artes Escénicas,🎭,5,Apprenti,Vanguardias del Siglo XX,"Brecht, Artaud, teatro del absurdo",200,
Humanités,🎭 Historia del Teatro y Artes Escénicas,🎭,6,Apprenti,Teatro Musical y Broadway,"Musical moderno, grandes éxitos",200,🥈 Badge d'Argent
Humanités,🎭 Historia del Teatro y Artes Escénicas,🎭,7,Connaisseur,Teatro Político y Social,Obras que cuestionan el poder,350,
Humanités,🎭 Historia del Teatro y Artes Escénicas,🎭,8,Connaisseur,Performance y Artes Vivas,"Happening, body art",350,🥇 Badge d'Or
Humanités,🎭 Historia del Teatro y Artes Escénicas,🎭,9,Expert,Nuevos Medios Escénicos,"Proyecciones, VR, experiencias inmersivas",500,
Humanités,🎭 Historia del Teatro y Artes Escénicas,🎭,10,Expert,El Futuro del Teatro,"Hibridación digital, participación del público",500,💎 Badge de Diamant
Humanités,📷 Historia de la Fotografía y Fotoperiodismo,📷,1,Explorateur,Primeras Fotografías,"Daguerrotipos, Niepce, Daguerre",100,
Humanités,📷 Historia de la Fotografía y Fotoperiodismo,📷,2,Explorateur,Retrato y Estudio,La fotografía como lujo,100,
Humanités,📷 Historia de la Fotografía y Fotoperiodismo,📷,3,Explorateur,Fotografía Documental Temprana,"Vida urbana, colonias, guerra de Crimea",100,🥉 Badge de Bronze
Humanités,📷 Historia de la Fotografía y Fotoperiodismo,📷,4,Apprenti,Grandes Guerras en Imágenes,"WWI, WWII, impacto en la opinión pública",200,
Humanités,📷 Historia de la Fotografía y Fotoperiodismo,📷,5,Apprenti,Agencias y Revistas Icónicas,"Magnum, LIFE",200,
Humanités,📷 Historia de la Fotografía y Fotoperiodismo,📷,6,Apprenti,Fotografía de Calle y Autoral,"Cartier-Bresson, Vivian Maier",200,🥈 Badge d'Argent
Humanités,📷 Historia de la Fotografía y Fotoperiodismo,📷,7,Connaisseur,Fotoperiodismo en la Era Digital,"24/7 news, redes sociales",350,
Humanités,📷 Historia de la Fotografía y Fotoperiodismo,📷,8,Connaisseur,Manipulación y Fake Images,"Edición, deepfakes, ética",350,🥇 Badge d'Or
Humanités,📷 Historia de la Fotografía y Fotoperiodismo,📷,9,Expert,Fotografía como Arte Contemporáneo,"Museos, mercado, instalaciones",500,
Humanités,📷 Historia de la Fotografía y Fotoperiodismo,📷,10,Expert,"IA, Algoritmos y Visión por Computador","Clasificación, generación de imágenes",500,💎 Badge de Diamant
Humanités,🗣️ Lenguas del Mundo y Escrituras,🗣️,1,Explorateur,Qué es un Idioma,"Fonética, gramática, significado",100,
Humanités,🗣️ Lenguas del Mundo y Escrituras,🗣️,2,Explorateur,Familias Lingüísticas,"Indoeuropea, sino-tibetana, afroasiática",100,
Humanités,🗣️ Lenguas del Mundo y Escrituras,🗣️,3,Explorateur,Orígenes de la Escritura,"Cuneiforme, jeroglíficos",100,🥉 Badge de Bronze
Humanités,🗣️ Lenguas del Mundo y Escrituras,🗣️,4,Apprenti,Alfabetos y Sistemas de Escritura,"Latino, cirílico, árabe, chino",200,
Humanités,🗣️ Lenguas del Mundo y Escrituras,🗣️,5,Apprenti,Lenguas en Peligro,"Extinción lingüística, revitalización",200,
Humanités,🗣️ Lenguas del Mundo y Escrituras,🗣️,6,Apprenti,Lenguas Francas y de Poder,"Inglés, español, mandarín",200,🥈 Badge d'Argent
Humanités,🗣️ Lenguas del Mundo y Escrituras,🗣️,7,Connaisseur,Política e Identidad Lingüística,"Nacionalismos, minorías",350,
Humanités,🗣️ Lenguas del Mundo y Escrituras,🗣️,8,Connaisseur,Traducción y Pérdida,"Matices, intraducibles",350,🥇 Badge d'Or
Humanités,🗣️ Lenguas del Mundo y Escrituras,🗣️,9,Expert,IA y Traducción Automática,"Modelos neuronales, límites",500,
Humanités,🗣️ Lenguas del Mundo y Escrituras,🗣️,10,Expert,El Futuro del Multilingüismo,"Convergencia, diversidad",500,💎 Badge de Diamant
Humanités,🍳 Historia de la Alimentación y Gastronomía,🍳,1,Explorateur,Cazadores-Recolectores y Agricultura,Del forrajeo a los cultivos,100,
Humanités,🍳 Historia de la Alimentación y Gastronomía,🍳,2,Explorateur,Granos y Civilizaciones,"Trigo, arroz, maíz",100,
Humanités,🍳 Historia de la Alimentación y Gastronomía,🍳,3,Explorateur,Especias y Rutas Comerciales,"Curry, pimienta, oro aromático",100,🥉 Badge de Bronze
Humanités,🍳 Historia de la Alimentación y Gastronomía,🍳,4,Apprenti,Colonialismo y Cocina,"Intercambio colombino, mestizaje culinario",200,
Humanités,🍳 Historia de la Alimentación y Gastronomía,🍳,5,Apprenti,Revolución Industrial y Comida Procesada,"Conservas, azúcar, fast food",200,
Humanités,🍳 Historia de la Alimentación y Gastronomía,🍳,6,Apprenti,Cocinas del Mundo,"Mediterránea, asiática, latinoamericana",200,🥈 Badge d'Argent
Humanités,🍳 Historia de la Alimentación y Gastronomía,🍳,7,Connaisseur,Alta Cocina y Chefs Estrella,"Guías, restaurantes icónicos",350,
Humanités,🍳 Historia de la Alimentación y Gastronomía,🍳,8,Connaisseur,Comida y Clase Social,"Acceso, status, marketing",350,🥇 Badge d'Or
Humanités,🍳 Historia de la Alimentación y Gastronomía,🍳,9,Expert,Gastronomía Molecular y Ciencia,Física y química en la cocina,500,
Humanités,🍳 Historia de la Alimentación y Gastronomía,🍳,10,Expert,Futuro de la Alimentación,"Carne cultivada, insectos, sostenibilidad",500,💎 Badge de Diamant
Société,🏭 Historia del Capitalismo y del Trabajo,🏭,1,Explorateur,Economías Agrarias y Trueque,Antes del capitalismo,100,
Société,🏭 Historia del Capitalismo y del Trabajo,🏭,2,Explorateur,Revolución Comercial y Mercantilismo,"Imperios, colonias",100,
Société,🏭 Historia del Capitalismo y del Trabajo,🏭,3,Explorateur,Revolución Industrial,"Máquinas, fábricas, proletariado",100,🥉 Badge de Bronze
Société,🏭 Historia del Capitalismo y del Trabajo,🏭,4,Apprenti,Capitalismo del Siglo XIX,"Ferrocarriles, monopolios",200,
Société,🏭 Historia del Capitalismo y del Trabajo,🏭,5,Apprenti,Estado del Bienestar y Fordismo,"Producción en masa, derechos laborales",200,
Société,🏭 Historia del Capitalismo y del Trabajo,🏭,6,Apprenti,Neoliberalismo y Globalización,"Deslocalización, finanzas",200,🥈 Badge d'Argent
Société,🏭 Historia del Capitalismo y del Trabajo,🏭,7,Connaisseur,Automatización y Trabajo Precario,"Gig economy, plataformas",350,
Société,🏭 Historia del Capitalismo y del Trabajo,🏭,8,Connaisseur,Críticas y Alternativas,"Marxismo, economía solidaria",350,🥇 Badge d'Or
Société,🏭 Historia del Capitalismo y del Trabajo,🏭,9,Expert,Capitalismo Digital y de Vigilancia,Datos como mercancía,500,
Société,🏭 Historia del Capitalismo y del Trabajo,🏭,10,Expert,El Futuro del Trabajo,"Renta básica, robots",500,💎 Badge de Diamant
Société,📱 Sociología de las Redes Sociales,📱,1,Explorateur,De Foros a Redes Sociales,"Blogs, MySpace, Facebook",100,
Société,📱 Sociología de las Redes Sociales,📱,2,Explorateur,Plataformas Clave,"Twitter/X, Instagram, TikTok",100,
Société,📱 Sociología de las Redes Sociales,📱,3,Explorateur,"Likes, Seguidores y Ego",Psicología básica del feedback,100,🥉 Badge de Bronze
Société,📱 Sociología de las Redes Sociales,📱,4,Apprenti,Algoritmos y Burbujas de Filtro,Qué ves y qué no ves,200,
Société,📱 Sociología de las Redes Sociales,📱,5,Apprenti,Influencers y Economía de Creadores,Modelos de ingresos,200,
Société,📱 Sociología de las Redes Sociales,📱,6,Apprenti,Ciberacoso y Toxicidad,Efectos en la salud mental,200,🥈 Badge d'Argent
Société,📱 Sociología de las Redes Sociales,📱,7,Connaisseur,Redes y Política,"Campañas, desinformación",350,
Société,📱 Sociología de las Redes Sociales,📱,8,Connaisseur,Activismo Digital,"Hashtags, movimientos sociales",350,🥇 Badge d'Or
Société,📱 Sociología de las Redes Sociales,📱,9,Expert,"Datos, Vigilancia y Privacidad",Seguimiento masivo,500,
Société,📱 Sociología de las Redes Sociales,📱,10,Expert,El Futuro de la Vida Conectada,"Metaversos, identidades múltiples",500,💎 Badge de Diamant
Société,🗳️ Sistemas Políticos del Mundo,🗳️,1,Explorateur,Qué es un Estado,"Territorio, población, soberanía",100,
Société,🗳️ Sistemas Políticos del Mundo,🗳️,2,Explorateur,Democracias y Dictaduras,Clasificaciones básicas,100,
Société,🗳️ Sistemas Políticos del Mundo,🗳️,3,Explorateur,Separación de Poderes,"Ejecutivo, legislativo, judicial",100,🥉 Badge de Bronze
Société,🗳️ Sistemas Políticos del Mundo,🗳️,4,Apprenti,Modelos Parlamentarios y Presidenciales,"Reino Unido, EE.UU.",200,
Société,🗳️ Sistemas Políticos del Mundo,🗳️,5,Apprenti,Regímenes Autoritarios,"Control, propaganda",200,
Société,🗳️ Sistemas Políticos del Mundo,🗳️,6,Apprenti,Organismos Supranacionales,"UE, ONU, OEA",200,🥈 Badge d'Argent
Société,🗳️ Sistemas Políticos del Mundo,🗳️,7,Connaisseur,Transiciones Democráticas,Ejemplos históricos,350,
Société,🗳️ Sistemas Políticos del Mundo,🗳️,8,Connaisseur,Populismo y Polarización,Tendencias recientes,350,🥇 Badge d'Or
Société,🗳️ Sistemas Políticos del Mundo,🗳️,9,Expert,Tecnología y Gobernanza,"Voto electrónico, e-gobierno",500,
Société,🗳️ Sistemas Políticos del Mundo,🗳️,10,Expert,Democracia del Futuro,"Participación digital, IA y política",500,💎 Badge de Diamant
Société,♀️ Historia del Feminismo y Movimientos Sociales,♀️,1,Explorateur,Primeras Luchas por Derechos,"Sufragistas, abolición",100,
Société,♀️ Historia del Feminismo y Movimientos Sociales,♀️,2,Explorateur,Olas del Feminismo,"Primera, segunda, tercera",100,
Société,♀️ Historia del Feminismo y Movimientos Sociales,♀️,3,Explorateur,Movimientos Obreros,"Sindicatos, 1 de mayo",100,🥉 Badge de Bronze
Société,♀️ Historia del Feminismo y Movimientos Sociales,♀️,4,Apprenti,Luchas por Derechos Civiles,"EE.UU., Sudáfrica",200,
Société,♀️ Historia del Feminismo y Movimientos Sociales,♀️,5,Apprenti,Movimiento LGTBI+,Hitos y conquistas,200,
Société,♀️ Historia del Feminismo y Movimientos Sociales,♀️,6,Apprenti,Ecologismo y Pacifismo,Movimiento verde,200,🥈 Badge d'Argent
Société,♀️ Historia del Feminismo y Movimientos Sociales,♀️,7,Connaisseur,Intersectionalidad y Nuevas Agendas,Cruce de opresiones,350,
Société,♀️ Historia del Feminismo y Movimientos Sociales,♀️,8,Connaisseur,Redes Sociales y Movilización,"#MeToo, Primavera Árabe",350,🥇 Badge d'Or
Société,♀️ Historia del Feminismo y Movimientos Sociales,♀️,9,Expert,Reacción y Backlash,Resistencias y contramovimientos,500,
Société,♀️ Historia del Feminismo y Movimientos Sociales,♀️,10,Expert,Movimientos Sociales del Futuro,Nuevas causas emergentes,500,💎 Badge de Diamant
Société,⌛ Economía de la Atención,⌛,1,Explorateur,Qué es la Atención,"Recurso limitado, foco",100,
Société,⌛ Economía de la Atención,⌛,2,Explorateur,Publicidad Tradicional,"TV, radio, prensa",100,
Société,⌛ Economía de la Atención,⌛,3,Explorateur,Publicidad Digital,"Banners, search ads",100,🥉 Badge de Bronze
Société,⌛ Economía de la Atención,⌛,4,Apprenti,Plataformas y Tiempo de Pantalla,Modelos de negocio,200,
Société,⌛ Economía de la Atención,⌛,5,Apprenti,Scroll Infinito y Notificaciones,Diseño adictivo,200,
Société,⌛ Economía de la Atención,⌛,6,Apprenti,Creadores y Contenido Viral,Métricas y tendencias,200,🥈 Badge d'Argent
Société,⌛ Economía de la Atención,⌛,7,Connaisseur,Coste Cognitivo y Salud Mental,Burnout informativo,350,
Société,⌛ Economía de la Atención,⌛,8,Connaisseur,Regulación y Privacidad,Leyes de datos,350,🥇 Badge d'Or
Société,⌛ Economía de la Atención,⌛,9,Expert,Resistencia: Minimalismo Digital,Estrategias para recuperar el foco,500,
Société,⌛ Economía de la Atención,⌛,10,Expert,Futuro de la Atención,"Interfaces nuevas, IA curadora",500,💎 Badge de Diamant
Nature,🏞️ Grandes Ríos y Civilizaciones,🏞️,1,Explorateur,"Nilo, Tigris y Éufrates",Cunas de civilización,100,
Nature,🏞️ Grandes Ríos y Civilizaciones,🏞️,2,Explorateur,Indo y Ganges,India antigua y moderna,100,
Nature,🏞️ Grandes Ríos y Civilizaciones,🏞️,3,Explorateur,Yangtsé y Amarillo,China y sus ríos,100,🥉 Badge de Bronze
Nature,🏞️ Grandes Ríos y Civilizaciones,🏞️,4,Apprenti,Ríos de Europa,"Danubio, Rin, comercio",200,
Nature,🏞️ Grandes Ríos y Civilizaciones,🏞️,5,Apprenti,Ríos de América,"Amazonas, Mississippi",200,
Nature,🏞️ Grandes Ríos y Civilizaciones,🏞️,6,Apprenti,Ríos de África y su Impacto,"Niger, Congo",200,🥈 Badge d'Argent
Nature,🏞️ Grandes Ríos y Civilizaciones,🏞️,7,Connaisseur,Represas y Gestión del Agua,"Asuán, Tres Gargantas",350,
Nature,🏞️ Grandes Ríos y Civilizaciones,🏞️,8,Connaisseur,Contaminación y Sequías,Crisis hídricas,350,🥇 Badge d'Or
Nature,🏞️ Grandes Ríos y Civilizaciones,🏞️,9,Expert,Guerras del Agua,Conflictos actuales y potenciales,500,
Nature,🏞️ Grandes Ríos y Civilizaciones,🏞️,10,Expert,Futuro de los Grandes Ríos,Adaptación climática,500,💎 Badge de Diamant
Nature,🏜️ Desiertos del Mundo y Supervivencia,🏜️,1,Explorateur,Qué es un Desierto,"Tipos, clima",100,
Nature,🏜️ Desiertos del Mundo y Supervivencia,🏜️,2,Explorateur,Sahara y Desiertos Africanos,Historia y pueblos,100,
Nature,🏜️ Desiertos del Mundo y Supervivencia,🏜️,3,Explorateur,Desiertos de Asia,"Gobi, Arabia",100,🥉 Badge de Bronze
Nature,🏜️ Desiertos del Mundo y Supervivencia,🏜️,4,Apprenti,Desiertos de América,"Atacama, Sonora",200,
Nature,🏜️ Desiertos del Mundo y Supervivencia,🏜️,5,Apprenti,Flora y Fauna Adaptada,Estrategias de vida,200,
Nature,🏜️ Desiertos del Mundo y Supervivencia,🏜️,6,Apprenti,Supervivencia Humana,"Técnicas, expediciones",200,🥈 Badge d'Argent
Nature,🏜️ Desiertos del Mundo y Supervivencia,🏜️,7,Connaisseur,Desertificación,Causas humanas y naturales,350,
Nature,🏜️ Desiertos del Mundo y Supervivencia,🏜️,8,Connaisseur,Energía Solar en Desiertos,Mega proyectos,350,🥇 Badge d'Or
Nature,🏜️ Desiertos del Mundo y Supervivencia,🏜️,9,Expert,Ciudades y Proyectos en Desiertos,"Dubai, NEOM",500,
Nature,🏜️ Desiertos del Mundo y Supervivencia,🏜️,10,Expert,Vida en Otros Mundos Desérticos,Marte como desierto extremo,500,💎 Badge de Diamant
Nature,🌲 Bosques y Selvas,🌲,1,Explorateur,Tipos de Bosques,"Tropicales, templados, boreales",100,
Nature,🌲 Bosques y Selvas,🌲,2,Explorateur,Amazonia y Grandes Selvas,Biodiversidad y pueblos,100,
Nature,🌲 Bosques y Selvas,🌲,3,Explorateur,Bosques del Norte,"Taiga, tundra",100,🥉 Badge de Bronze
Nature,🌲 Bosques y Selvas,🌲,4,Apprenti,Bosques y Clima,Sumideros de carbono,200,
Nature,🌲 Bosques y Selvas,🌲,5,Apprenti,Deforestación,Causas y consecuencias,200,
Nature,🌲 Bosques y Selvas,🌲,6,Apprenti,Conservación y Parques,Modelos de protección,200,🥈 Badge d'Argent
Nature,🌲 Bosques y Selvas,🌲,7,Connaisseur,Economía del Bosque,"Madera, turismo, servicios ecosistémicos",350,
Nature,🌲 Bosques y Selvas,🌲,8,Connaisseur,Incendios Forestales,Cambio climático y gestión,350,🥇 Badge d'Or
Nature,🌲 Bosques y Selvas,🌲,9,Expert,Restauración Ecológica,Reforestación inteligente,500,
Nature,🌲 Bosques y Selvas,🌲,10,Expert,Bosques del Futuro,"Rewilding, reservas integrales",500,💎 Badge de Diamant
Nature,🦤 Fauna Extinta Reciente y Conservación,🦤,1,Explorateur,Especies Extintas Recientes,"Dodo, tilacino",100,
Nature,🦤 Fauna Extinta Reciente y Conservación,🦤,2,Explorateur,Causas de Extinción,"Caza, hábitat, invasoras",100,
Nature,🦤 Fauna Extinta Reciente y Conservación,🦤,3,Explorateur,Historias Emblemáticas,"Búfalo americano, ballena azul",100,🥉 Badge de Bronze
Nature,🦤 Fauna Extinta Reciente y Conservación,🦤,4,Apprenti,Listas Rojas y Estado de Conservación,UICN,200,
Nature,🦤 Fauna Extinta Reciente y Conservación,🦤,5,Apprenti,Zoológicos y Reservas,Rol en conservación,200,
Nature,🦤 Fauna Extinta Reciente y Conservación,🦤,6,Apprenti,Éxitos en Recuperación,"Lince ibérico, cóndor",200,🥈 Badge d'Argent
Nature,🦤 Fauna Extinta Reciente y Conservación,🦤,7,Connaisseur,Conservación Genética,Bancos de genes,350,
Nature,🦤 Fauna Extinta Reciente y Conservación,🦤,8,Connaisseur,Rewilding y Reintroducciones,Casos prácticos,350,🥇 Badge d'Or
Nature,🦤 Fauna Extinta Reciente y Conservación,🦤,9,Expert,De-Extinción,Mamuts y debate ético,500,
Nature,🦤 Fauna Extinta Reciente y Conservación,🦤,10,Expert,Convivencia Humano-Fauna,Nuevos pactos y límites,500,💎 Badge de Diamant
Nature,🧊 Glaciares y Regiones Polares,🧊,1,Explorateur,Qué es un Glaciar,"Formación, tipos",100,
Nature,🧊 Glaciares y Regiones Polares,🧊,2,Explorateur,Ártico y Antártida,Diferencias básicas,100,
Nature,🧊 Glaciares y Regiones Polares,🧊,3,Explorateur,Fauna Polar,"Osos, pingüinos, focas",100,🥉 Badge de Bronze
Nature,🧊 Glaciares y Regiones Polares,🧊,4,Apprenti,Hielo y Clima Global,"Albedo, regulador térmico",200,
Nature,🧊 Glaciares y Regiones Polares,🧊,5,Apprenti,Exploradores Polares,"Amundsen, Scott",200,
Nature,🧊 Glaciares y Regiones Polares,🧊,6,Apprenti,Bases Científicas,Investigación en los polos,200,🥈 Badge d'Argent
Nature,🧊 Glaciares y Regiones Polares,🧊,7,Connaisseur,Retroceso de Glaciares,Impactos locales,350,
Nature,🧊 Glaciares y Regiones Polares,🧊,8,Connaisseur,Rutas Marítimas y Recursos,Paso del Noroeste,350,🥇 Badge d'Or
Nature,🧊 Glaciares y Regiones Polares,🧊,9,Expert,Conflictos Geopolíticos en el Hielo,Reclamos territoriales,500,
Nature,🧊 Glaciares y Regiones Polares,🧊,10,Expert,Futuro de las Regiones Polares,Escenarios climáticos,500,💎 Badge de Diamant
Technologie,💡 Innovación y Emprendimiento,💡,1,Explorateur,Qué es Innovar,"Ideas, problemas y soluciones",100,
Technologie,💡 Innovación y Emprendimiento,💡,2,Explorateur,Casos Históricos de Emprendedores,"Edison, Ford",100,
Technologie,💡 Innovación y Emprendimiento,💡,3,Explorateur,Startups y Silicon Valley,Nacimiento del ecosistema,100,🥉 Badge de Bronze
Technologie,💡 Innovación y Emprendimiento,💡,4,Apprenti,Modelos de Negocio,"Suscripción, marketplace, freemium",200,
Technologie,💡 Innovación y Emprendimiento,💡,5,Apprenti,Financiación y Capital Riesgo,"VC, ángeles, bootstrapping",200,
Technologie,💡 Innovación y Emprendimiento,💡,6,Apprenti,Validación y Producto Mínimo Viable,Iterar con usuarios,200,🥈 Badge d'Argent
Technologie,💡 Innovación y Emprendimiento,💡,7,Connaisseur,Escalar una Startup,"Equipo, procesos, cultura",350,
Technologie,💡 Innovación y Emprendimiento,💡,8,Connaisseur,Fracaso y Aprendizaje,"Casos sonados, lecciones",350,🥇 Badge d'Or
Technologie,💡 Innovación y Emprendimiento,💡,9,Expert,Emprendimiento de Impacto,"Triple balance, sostenibilidad",500,
Technologie,💡 Innovación y Emprendimiento,💡,10,Expert,Innovar con IA,Nuevos modelos habilitados por IA,500,💎 Badge de Diamant
Société,💵 Psicología del Dinero,💵,1,Explorateur,Dinero y Emociones,"Miedo, avaricia",100,
Société,💵 Psicología del Dinero,💵,2,Explorateur,Sesgos en Decisiones Financieras,"Anclas, aversión a la pérdida",100,
Société,💵 Psicología del Dinero,💵,3,Explorateur,Hábitos de Consumo,Impulso vs planificación,100,🥉 Badge de Bronze
Société,💵 Psicología del Dinero,💵,4,Apprenti,Publicidad y Compra,Técnicas de persuasión,200,
Société,💵 Psicología del Dinero,💵,5,Apprenti,Endeudamiento y Crédito,Psicología del préstamo,200,
Société,💵 Psicología del Dinero,💵,6,Apprenti,Ahorro e Inversión,Mentalidad de largo plazo,200,🥈 Badge d'Argent
Société,💵 Psicología del Dinero,💵,7,Connaisseur,Dinero y Estatus,"Señales, comparación social",350,
Société,💵 Psicología del Dinero,💵,8,Connaisseur,Cultura y Relación con el Dinero,Diferencias regionales,350,🥇 Badge d'Or
Société,💵 Psicología del Dinero,💵,9,Expert,Dinero y Felicidad,Qué dice la investigación,500,
Société,💵 Psicología del Dinero,💵,10,Expert,Reescribir tu Narrativa Financiera,Cambiar creencias y hábitos,500,💎 Badge de Diamant
Santé,📈 Hábitos y Productividad,📈,1,Explorateur,Qué es un Hábito,Bucle señal-rutina-recompensa,100,
Santé,📈 Hábitos y Productividad,📈,2,Explorateur,Motivación y Voluntad,Mitologías y realidades,100,
Santé,📈 Hábitos y Productividad,📈,3,Explorateur,Procrastinación,Por qué la mente pospone,100,🥉 Badge de Bronze
Santé,📈 Hábitos y Productividad,📈,4,Apprenti,Sistemas de Organización,"Listas, calendarios, GTD",200,
Santé,📈 Hábitos y Productividad,📈,5,Apprenti,Gestión del Tiempo,"Bloques, timeboxing",200,
Santé,📈 Hábitos y Productividad,📈,6,Apprenti,"Energía, Sueño y Productividad",Ritmos biológicos,200,🥈 Badge d'Argent
Santé,📈 Hábitos y Productividad,📈,7,Connaisseur,Diseñar Hábitos Duraderos,"Ambiente, identidad",350,
Santé,📈 Hábitos y Productividad,📈,8,Connaisseur,Productividad en la Era Digital,"Distracciones, multitarea",350,🥇 Badge d'Or
Santé,📈 Hábitos y Productividad,📈,9,Expert,Flujo (Flow) y Alto Rendimiento,Condiciones para entrar en flow,500,
Santé,📈 Hábitos y Productividad,📈,10,Expert,Sistemas de Productividad Personalizados,Crearte tu propio sistema,500,💎 Badge de Diamant
Société,🏙️ Historia de las Ciudades y Urbanismo,🏙️,1,Explorateur,Primeras Ciudades,"Mesopotamia, valle del Indo",100,
Société,🏙️ Historia de las Ciudades y Urbanismo,🏙️,2,Explorateur,Ciudades Antiguas,"Roma, Atenas, Teotihuacán",100,
Société,🏙️ Historia de las Ciudades y Urbanismo,🏙️,3,Explorateur,Ciudades Medievales,"Murallas, gremios",100,🥉 Badge de Bronze
Société,🏙️ Historia de las Ciudades y Urbanismo,🏙️,4,Apprenti,Revolución Industrial y Ciudad,"Fábricas, barrios obreros",200,
Société,🏙️ Historia de las Ciudades y Urbanismo,🏙️,5,Apprenti,Urbanismo Moderno,"Haussmann, zonificación",200,
Société,🏙️ Historia de las Ciudades y Urbanismo,🏙️,6,Apprenti,Megaciudades y Suburbios,Crecimiento acelerado,200,🥈 Badge d'Argent
Société,🏙️ Historia de las Ciudades y Urbanismo,🏙️,7,Connaisseur,Problemas Urbanos,"Tráfico, vivienda, contaminación",350,
Société,🏙️ Historia de las Ciudades y Urbanismo,🏙️,8,Connaisseur,Ciudades Sostenibles,"Transporte público, verde",350,🥇 Badge d'Or
Société,🏙️ Historia de las Ciudades y Urbanismo,🏙️,9,Expert,Smart Cities,"Datos, sensores, gobernanza",500,
Société,🏙️ Historia de las Ciudades y Urbanismo,🏙️,10,Expert,Ciudades del Futuro,"Verticales, flotantes, resilientes",500,💎 Badge de Diamant
Technologie,🕹️ Videojuegos y Sociedad,🕹️,1,Explorateur,Historia Básica del Juego Digital,Hitos principales,100,
Technologie,🕹️ Videojuegos y Sociedad,🕹️,2,Explorateur,Culturas de Jugadores,"Casual, hardcore",100,
Technologie,🕹️ Videojuegos y Sociedad,🕹️,3,Explorateur,Comunidades Online,"Clanes, guilds",100,🥉 Badge de Bronze
Technologie,🕹️ Videojuegos y Sociedad,🕹️,4,Apprenti,Esports y Espectadores,Audiencias masivas,200,
Technologie,🕹️ Videojuegos y Sociedad,🕹️,5,Apprenti,Representación y Diversidad,"Género, raza",200,
Technologie,🕹️ Videojuegos y Sociedad,🕹️,6,Apprenti,Juegos y Educación,Serious games,200,🥈 Badge d'Argent
Technologie,🕹️ Videojuegos y Sociedad,🕹️,7,Connaisseur,Adicción y Regulación,"Clasificaciones, límites",350,
Technologie,🕹️ Videojuegos y Sociedad,🕹️,8,Connaisseur,Economías Virtuales,"Objetos, skins, mercados",350,🥇 Badge d'Or
Technologie,🕹️ Videojuegos y Sociedad,🕹️,9,Expert,Juegos como Arte Político,Crítica y reflexión,500,
Technologie,🕹️ Videojuegos y Sociedad,🕹️,10,Expert,Fronteras Difusas Realidad-Juego,Metaversos,500,💎 Badge de Diamant
Humanités,🚀 Ciencia Ficción y Futuro,🚀,1,Explorateur,Orígenes de la Ciencia Ficción,"Verne, Wells",100,
Humanités,🚀 Ciencia Ficción y Futuro,🚀,2,Explorateur,Edad Dorada,"Asimov, Clarke",100,
Humanités,🚀 Ciencia Ficción y Futuro,🚀,3,Explorateur,Cine de Ciencia Ficción,"2001, Star Wars",100,🥉 Badge de Bronze
Humanités,🚀 Ciencia Ficción y Futuro,🚀,4,Apprenti,Distopías y Crítica Social,"1984, Blade Runner",200,
Humanités,🚀 Ciencia Ficción y Futuro,🚀,5,Apprenti,Utopías y Posibles Mundos,"Star Trek, solarpunk",200,
Humanités,🚀 Ciencia Ficción y Futuro,🚀,6,Apprenti,Space Opera y Aventuras Cósmicas,Grandes sagas,200,🥈 Badge d'Argent
Humanités,🚀 Ciencia Ficción y Futuro,🚀,7,Connaisseur,Ciberpunk y Realidades Virtuales,"Neuromante, Matrix",350,
Humanités,🚀 Ciencia Ficción y Futuro,🚀,8,Connaisseur,Biopunk y Genética,Manipulación de cuerpos,350,🥇 Badge d'Or
